reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-12-21,wk inc flu hosp,2,2025-01-04,01,quantile,0.99,1903.668
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.01,2.329
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.025,4.676
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.05,11.345
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.1,30.075
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.15,52.445
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.2,83.312
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.25,125.257
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.3,175.789
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.35,223.936
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.4,276.05
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.45,340.995
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.5,414.961
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.55,490.886
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.6,554.977
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.65,635.777
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.7,731.428
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.75,824.562
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.8,919.626
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.85,1057.852
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.9,1219.404
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.95,1414.031
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.975,1598.216
2024-12-21,wk inc flu hosp,3,2025-01-11,01,quantile,0.99,1941.446
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.01,2.978
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.025,4.111
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.05,5.028
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.1,6.619
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.15,8.154
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.2,9.269
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.25,10.532
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.3,11.578
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.35,12.684
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.4,13.625
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.45,14.79
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.5,16.272
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.55,17.743
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.6,19.155
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.65,20.521
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.7,22.463
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.75,24.252
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.8,26.511
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.85,30.451
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.9,35.838
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.95,45.721
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.975,52.937
2024-12-21,wk inc flu hosp,0,2024-12-21,02,quantile,0.99,62.597
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.01,1.03
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.025,1.747
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.05,2.246
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.1,3.58
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.15,5.129
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.2,6.531
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.25,8.179
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.3,9.711
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.35,11.191
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.4,12.58
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.45,14.609
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.5,16.475
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.55,19.077
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.6,21.862
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.65,25.04
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.7,28.282
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.75,30.873
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.8,35.045
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.85,43.873
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.9,54.702
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.95,77.958
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.975,100.441
2024-12-21,wk inc flu hosp,1,2024-12-28,02,quantile,0.99,132.234
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.01,0.31
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.025,0.635
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.05,1.067
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.1,1.897
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.15,3.122
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.2,4.549
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.25,6.214
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.3,7.845
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.35,9.787
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.4,11.414
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.45,14.139
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.5,16.241
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.55,19.888
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.6,23.354
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.65,27.626
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.7,32.877
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.75,36.486
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.8,42.555
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.85,54.526
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.9,70.838
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.95,102.847
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.975,135.52
2024-12-21,wk inc flu hosp,2,2025-01-04,02,quantile,0.99,192.655
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.01,0.082
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.025,0.216
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.05,0.494
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.1,1.018
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.15,1.98
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.2,3.152
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.25,4.567
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.3,6.319
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.35,8.114
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.4,10.235
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.45,12.573
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.5,15.636
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.55,19.794
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.6,23.647
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.65,28.169
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.7,32.316
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.75,39.104
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.8,46.841
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.85,57.325
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.9,73.13
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.95,100.57
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.975,132.002
2024-12-21,wk inc flu hosp,3,2025-01-11,02,quantile,0.99,163.462
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.01,302.24
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.025,381.673
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.05,431.535
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.1,479.646
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.15,539.364
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.2,579.442
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.25,617.587
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.3,647.282
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.35,679.22
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.4,715.793
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.45,744.832
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.5,772.265
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.55,802.444
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.6,845.981
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.65,874.359
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.7,910.867
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.75,959.392
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.8,1003.387
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.85,1062.575
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.9,1126.223
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.95,1234.517
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.975,1414.142
2024-12-21,wk inc flu hosp,0,2024-12-21,04,quantile,0.99,1732.107
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.01,111.396
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.025,169.935
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.05,220.844
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.1,277.317
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.15,322.203
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.2,357.478
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.25,393.895
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.3,423.557
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.35,448.828
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.4,473.078
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.45,501.99
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.5,528.976
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.55,554.056
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.6,585.649
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.65,622.895
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.7,660.298
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.75,698.783
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.8,747.722
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.85,793.698
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.9,852.39
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.95,994.67
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.975,1093.62
2024-12-21,wk inc flu hosp,1,2024-12-28,04,quantile,0.99,1351.015
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.01,35.284
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.025,70.513
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.05,104.172
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.1,142.072
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.15,174.359
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.2,198.78
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.25,225.484
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.3,242.734
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.35,261.569
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.4,285.856
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.45,307.074
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.5,321.919
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.55,342.277
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.6,367.426
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.65,384.489
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.7,416.736
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.75,452.051
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.8,497.056
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.85,530.123
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.9,597.199
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.95,714.7
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.975,795.541
2024-12-21,wk inc flu hosp,2,2025-01-04,04,quantile,0.99,959.715
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.01,12.928
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.025,31.885
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.05,48.502
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.1,71.099
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.15,90.363
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.2,106.955
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.25,120.747
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.3,134.03
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.35,147.995
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.4,164.079
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.45,178.629
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.5,193.479
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.55,206.357
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.6,220.302
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.65,234.389
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.7,255.831
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.75,281.819
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.8,310.982
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.85,343.542
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.9,402.75
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.95,493.487
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.975,566.13
2024-12-21,wk inc flu hosp,3,2025-01-11,04,quantile,0.99,709.316
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.01,3.453
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.025,4.843
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.05,7.261
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.1,9.901
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.15,12.389
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.2,14.856
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.25,17.421
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.3,20.235
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.35,22.898
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.4,25.914
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.45,29.184
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.5,33.219
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.55,38.063
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.6,42.361
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.65,48.109
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.7,54.094
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.75,60.757
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.8,70.702
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.85,83.728
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.9,103.248
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.95,135.874
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.975,159.464
2024-12-21,wk inc flu hosp,0,2024-12-21,05,quantile,0.99,205.882
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.01,0.711
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.025,1.336
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.05,2.471
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.1,4.285
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.15,5.817
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.2,7.615
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.25,10.4
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.3,13.701
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.35,17.16
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.4,20.231
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.45,24.857
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.5,32.054
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.55,39.246
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.6,46.356
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.65,57.408
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.7,68.536
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.75,82.712
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.8,100.855
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.85,122.603
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.9,163.53
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.95,221.447
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.975,282.969
2024-12-21,wk inc flu hosp,1,2024-12-28,05,quantile,0.99,367.369
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.01,0.144
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.025,0.257
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.05,0.81
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.1,1.721
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.15,3.037
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.2,4.588
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.25,6.186
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.3,9.15
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.35,12.461
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.4,17.137
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.45,22.552
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.5,31.165
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.55,41.142
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.6,52.908
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.65,69.498
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.7,91.906
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.75,111.058
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.8,140.043
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.85,183.612
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.9,238.738
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.95,378.016
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.975,539.747
2024-12-21,wk inc flu hosp,2,2025-01-04,05,quantile,0.99,654.847
2024-12-21,wk inc flu hosp,3,2025-01-11,05,quantile,0.01,0.029
2024-12-21,wk inc flu hosp,3,2025-01-11,05,quantile,0.025,0.065
