reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-03-29,wk inc flu hosp,3,2025-04-19,01,quantile,0.95,63.201
2025-03-29,wk inc flu hosp,3,2025-04-19,01,quantile,0.975,101.796
2025-03-29,wk inc flu hosp,3,2025-04-19,01,quantile,0.99,127.357
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.01,0.306
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.025,0.62
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.05,1.306
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.1,2.271
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.15,3.149
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.2,3.987
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.25,4.665
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.3,5.313
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.35,6.068
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.4,6.626
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.45,7.174
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.5,7.715
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.55,8.264
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.6,8.923
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.65,9.641
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.7,10.391
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.75,11.426
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.8,12.754
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.85,14.102
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.9,16.335
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.95,20.328
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.975,24.191
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.99,33.791
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.01,0.117
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.025,0.284
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.05,0.518
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.1,0.929
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.15,1.4
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.2,1.855
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.25,2.233
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.3,2.568
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.35,2.927
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.4,3.319
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.45,3.639
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.5,3.92
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.55,4.329
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.6,4.693
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.65,5.401
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.7,6.254
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.75,6.986
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.8,7.809
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.85,8.702
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.9,10.091
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.95,13.616
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.975,16.647
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.99,26.349
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.01,0.04
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.025,0.097
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.05,0.181
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.1,0.382
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.15,0.604
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.2,0.837
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.25,1.073
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.3,1.274
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.35,1.414
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.4,1.64
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.45,1.829
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.5,2.065
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.55,2.312
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.6,2.583
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.65,3.011
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.7,3.56
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.75,4.025
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.8,4.769
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.85,5.474
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.9,6.176
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.95,8.789
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.975,11.812
2025-03-29,wk inc flu hosp,2,2025-04-12,02,quantile,0.99,18.653
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.01,0.012
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.025,0.031
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.05,0.06
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.1,0.168
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.15,0.259
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.2,0.396
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.25,0.489
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.3,0.627
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.35,0.71
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.4,0.813
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.45,0.931
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.5,1.086
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.55,1.23
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.6,1.437
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.65,1.687
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.7,2.032
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.75,2.279
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.8,2.785
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.85,3.364
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.9,3.844
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.95,5.527
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.975,7.688
2025-03-29,wk inc flu hosp,3,2025-04-19,02,quantile,0.99,11.648
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.01,40.171
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.025,56.133
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.05,66.127
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.1,82.507
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.15,92.914
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.2,104.287
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.25,113.686
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.3,120.297
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.35,126.588
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.4,134.263
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.45,140.756
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.5,149.105
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.55,155.55
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.6,161.256
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.65,168.699
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.7,175.417
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.75,182.402
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.8,192.358
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.85,205.624
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.9,225.26
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.95,255.129
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.975,282.854
2025-03-29,wk inc flu hosp,0,2025-03-29,04,quantile,0.99,369.254
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.01,17.523
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.025,25.454
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.05,33.194
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.1,42.865
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.15,55.122
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.2,61.196
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.25,69.254
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.3,74.76
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.35,80.303
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.4,85.651
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.45,90.276
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.5,97.371
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.55,102.29
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.6,107.382
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.65,113.409
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.7,117.569
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.75,123.965
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.8,131.966
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.85,141.35
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.9,158.726
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.95,181.305
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.975,227.904
2025-03-29,wk inc flu hosp,1,2025-04-05,04,quantile,0.99,357.413
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.01,7.857
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.025,11.439
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.05,16.196
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.1,24.026
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.15,32.193
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.2,38.169
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.25,42.738
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.3,46.679
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.35,51.677
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.4,55.633
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.45,60.474
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.5,64.884
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.55,68.775
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.6,72.325
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.65,76.939
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.7,82.348
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.75,87.408
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.8,92.721
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.85,99.41
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.9,114.289
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.95,133.824
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.975,194.791
2025-03-29,wk inc flu hosp,2,2025-04-12,04,quantile,0.99,423.993
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.01,3.267
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.025,5.171
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.05,7.32
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.1,13.308
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.15,18.666
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.2,22.116
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.25,25.776
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.3,29.227
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.35,31.976
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.4,35.454
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.45,38.454
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.5,41.528
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.55,43.985
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.6,47.285
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.65,50.77
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.7,54.118
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.75,59.18
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.8,64.4
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.85,68.988
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.9,78.231
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.95,96.543
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.975,148.293
2025-03-29,wk inc flu hosp,3,2025-04-19,04,quantile,0.99,388.435
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.01,23.088
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.025,29.858
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.05,33.028
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.1,39.497
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.15,43.514
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.2,46.496
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.25,49.4
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.3,51.646
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.35,54.339
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.4,57.497
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.45,60.393
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.5,62.99
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.55,65.559
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.6,69.094
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.65,71.285
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.7,74.511
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.75,77.94
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.8,82.317
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.85,88.053
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.9,99.479
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.95,127.197
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.975,152.08
2025-03-29,wk inc flu hosp,0,2025-03-29,05,quantile,0.99,174.768
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.01,9.547
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.025,12.067
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.05,14.5
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.1,18.344
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.15,20.769
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.2,22.576
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.25,24.437
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.3,26.005
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.35,27.776
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.4,29.448
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.45,31.682
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.5,33.713
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.55,35.539
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.6,37.741
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.65,40.284
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.7,41.574
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.75,44.128
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.8,47.75
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.85,52.469
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.9,61.689
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.95,85.176
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.975,103.462
2025-03-29,wk inc flu hosp,1,2025-04-05,05,quantile,0.99,127.696
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.01,2.974
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.025,4.508
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.05,5.777
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.1,7.745
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.15,9.252
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.2,10.393
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.25,11.387
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.3,12.365
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.35,13.35
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.4,14.483
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.45,15.624
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.5,16.821
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.55,18.119
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.6,19.477
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.65,21.059
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.7,22.771
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.75,24.344
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.8,26.649
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.85,30.176
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.9,36.779
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.95,53.898
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.975,75.736
2025-03-29,wk inc flu hosp,2,2025-04-12,05,quantile,0.99,89.405
2025-03-29,wk inc flu hosp,3,2025-04-19,05,quantile,0.01,0.936
2025-03-29,wk inc flu hosp,3,2025-04-19,05,quantile,0.025,1.57
2025-03-29,wk inc flu hosp,3,2025-04-19,05,quantile,0.05,2.135
